263,17:42:59.148,Thread Group 1-7,POST - Comprar,1914,Success,312,200,1914,0
264,17:42:57.876,Thread Group 1-5,GET - Filmes,3187,Success,540,158,3187,0
265,17:42:57.235,Thread Group 1-2,GET - Filmes,3828,Success,540,158,3828,0
266,17:42:58.513,Thread Group 1-1,GET - Filmes,2550,Success,540,158,2550,0
267,17:43:00.425,Thread Group 1-6,POST - Comprar,1276,Success,313,200,1276,0
268,17:43:00.425,Thread Group 1-9,POST - Comprar,1913,Success,312,200,1913,0
269,17:43:00.425,Thread Group 1-8,POST - Comprar,2554,Success,312,200,2554,0
270,17:42:59.786,Thread Group 1-3,GET - Filmes,3193,Success,540,158,3193,0
271,17:42:59.148,Thread Group 1-10,GET - Filmes,3831,Success,540,158,3831,0
272,17:43:00.425,Thread Group 1-4,GET - Filmes,2554,Success,540,158,2554,0
273,17:43:01.063,Thread Group 1-5,POST - Comprar,2558,Success,313,200,2558,0
274,17:43:01.063,Thread Group 1-1,POST - Comprar,3197,Success,313,200,3197,0
275,17:43:01.063,Thread Group 1-2,POST - Comprar,3819,Success,313,200,3819,0
276,17:43:02.980,Thread Group 1-10,POST - Comprar,2556,Success,312,200,2556,0
277,17:43:02.979,Thread Group 1-3,POST - Comprar,3209,Success,312,200,3209,0
278,17:43:02.980,Thread Group 1-4,POST - Comprar,3862,Success,313,200,3862,0
279,17:43:01.702,Thread Group 1-6,GET - Filmes,5140,Success,540,158,5140,0
280,17:43:02.338,Thread Group 1-9,GET - Filmes,4505,Success,540,158,4505,0
281,17:43:01.063,Thread Group 1-7,GET - Filmes,5780,Success,540,158,5780,0
282,17:43:06.843,Thread Group 1-6,POST - Comprar,655,Success,313,200,655,0
283,17:43:06.843,Thread Group 1-9,POST - Comprar,1311,Success,312,200,1311,0
284,17:43:06.843,Thread Group 1-7,POST - Comprar,1963,Success,313,200,1963,0
285,17:43:02.979,Thread Group 1-8,GET - Filmes,5827,Success,540,158,5827,0
286,17:43:03.621,Thread Group 1-5,GET - Filmes,5185,Success,540,158,5185,0
287,17:43:04.260,Thread Group 1-1,GET - Filmes,4546,Success,540,158,4546,0
288,17:43:05.536,Thread Group 1-10,GET - Filmes,3270,Success,540,158,3270,0
289,17:43:06.189,Thread Group 1-3,GET - Filmes,2617,Success,540,158,2617,0
290,17:43:08.806,Thread Group 1-8,POST - Comprar,657,Success,313,200,657,0
